,tracking_id,datetime,windmill_generated_power(kW/h)
10128,WM_19010,2019-04-04 20:33:20,5.2816753
10129,WM_5854,2018-12-18 21:23:20,10.508292
10130,WM_22459,2019-05-10 19:33:20,4.249614
10131,WM_22056,2019-05-07 20:43:20,6.630795
10132,WM_13293,2019-02-11 20:23:20,4.9145703
10133,WM_27737,2019-06-20 03:53:20,4.4522085
10134,WM_35166,2019-08-14 18:43:20,5.025349
10135,WM_27170,2019-06-15 21:53:20,4.7257767
10136,WM_27994,2019-06-21 23:13:20,5.240013
10137,WM_30284,2019-07-08 13:13:20,3.9043994
10138,WM_18876,2019-04-03 13:13:20,1.7690315
10139,WM_7108,2018-12-28 04:03:20,7.822733
10140,WM_38354,2019-09-08 13:43:20,4.5763755
10141,WM_10736,2019-01-23 09:53:20,9.3597555
10142,WM_25581,2019-06-03 11:53:20,1.378747
10143,WM_3269,2018-11-27 19:53:20,3.9574144
10144,WM_13890,2019-02-16 07:23:20,7.196391
10145,WM_8817,2019-01-09 06:43:20,6.9179735
10146,WM_18191,2019-03-25 07:23:20,2.2937284
10147,WM_11301,2019-01-27 10:33:20,10.454391
10148,WM_34021,2019-08-06 16:53:20,4.725767
10149,WM_21871,2019-05-06 13:53:20,4.242302
10150,WM_36747,2019-08-26 09:13:20,3.3179917
10151,WM_12315,2019-02-04 19:13:20,6.5445614
10152,WM_8850,2019-01-09 12:13:20,5.4502273
10153,WM_15622,2019-03-01 10:43:20,9.074724
10154,WM_21350,2019-05-02 04:33:20,5.172664
10155,WM_15709,2019-03-02 01:23:20,7.7718744
10156,WM_32084,2019-07-21 10:23:20,4.2925067
10157,WM_30615,2019-07-10 22:53:20,3.5385942
10158,WM_37750,2019-09-04 09:03:20,1.6394489
10159,WM_27757,2019-06-20 07:13:20,4.6495523
10160,WM_28327,2019-06-24 09:53:20,4.5395293
10161,WM_10037,2019-01-18 03:13:20,9.563806
10162,WM_8670,2019-01-08 05:03:20,3.8789961
10163,WM_6890,2018-12-26 14:23:20,10.648983
10164,WM_35196,2019-08-14 23:43:20,5.1850224
10165,WM_35811,2019-08-19 20:13:20,4.347983
10166,WM_13180,2019-02-10 23:43:20,6.4316235
10167,WM_26100,2019-06-07 23:03:20,5.63675
10168,WM_9507,2019-01-14 03:23:20,6.780658
10169,WM_12574,2019-02-06 14:53:20,9.415678
10170,WM_34048,2019-08-06 21:23:20,5.937702
10171,WM_4826,2018-12-09 10:23:20,9.123437
10172,WM_36145,2019-08-22 04:03:20,6.1879306
10173,WM_7583,2018-12-31 11:33:20,9.15233
10174,WM_26453,2019-06-10 15:13:20,5.127716
10175,WM_16117,2019-03-06 16:43:20,10.108647
10176,WM_894,2018-11-06 23:13:20,5.16886
10177,WM_7181,2018-12-28 16:13:20,10.021006
10178,WM_12937,2019-02-09 04:53:20,7.063656
10179,WM_14696,2019-02-22 06:13:20,9.270687
10180,WM_20481,2019-04-26 01:03:20,4.524575
10181,WM_17645,2019-03-21 03:43:20,4.1737785
10182,WM_6905,2018-12-26 16:53:20,9.951616
10183,WM_6640,2018-12-24 20:03:20,9.422561
10184,WM_25473,2019-06-02 14:53:20,2.4245658
10185,WM_6355,2018-12-22 13:23:20,9.64997
10186,WM_8502,2019-01-07 00:23:20,3.6976953
10187,WM_5443,2018-12-15 21:03:20,2.2227144
10188,WM_20742,2019-04-27 23:03:20,5.9283776
10189,WM_9077,2019-01-11 02:43:20,8.741119
10190,WM_34067,2019-08-07 00:33:20,5.103664
10191,WM_10082,2019-01-18 11:03:20,10.715893
10192,WM_27712,2019-06-19 23:33:20,3.870289
10193,WM_20094,2019-04-21 23:03:20,7.120723
10194,WM_33693,2019-08-04 09:13:20,4.203396
10195,WM_8190,2019-01-04 19:13:20,6.7103815
10196,WM_21789,2019-05-06 00:13:20,5.7144527
10197,WM_19327,2019-04-07 06:13:20,2.0059803
10198,WM_16046,2019-03-06 04:53:20,9.401057
10199,WM_32759,2019-07-28 17:13:20,5.176578
10200,WM_14076,2019-02-17 16:23:20,9.104168
10201,WM_33872,2019-08-05 15:33:20,5.7559505
10202,WM_7346,2018-12-29 19:43:20,10.801134
10203,WM_20031,2019-04-19 17:33:20,1.9691395
10204,WM_14558,2019-02-21 07:13:20,5.7644267
10205,WM_35277,2019-08-15 13:23:20,3.488225
10206,WM_17449,2019-03-19 18:23:20,5.5236683
10207,WM_36557,2019-08-25 01:23:20,5.1603694
10208,WM_31524,2019-07-17 09:43:20,4.2929916
10209,WM_23555,2019-05-18 12:43:20,4.4895797
10210,WM_34990,2019-08-13 13:23:20,5.6061053
10211,WM_19179,2019-04-06 01:13:20,5.298009
10212,WM_11196,2019-01-26 15:43:20,8.224496
10213,WM_25577,2019-06-03 11:03:20,2.3794384
10214,WM_38723,2019-09-11 07:43:20,5.0252028
10215,WM_21237,2019-05-01 09:43:20,3.6536
10216,WM_15639,2019-03-01 13:33:20,9.9156
10217,WM_11050,2019-01-25 15:13:20,10.325196
10218,WM_23454,2019-05-17 19:43:20,5.3160086
10219,WM_37385,2019-09-01 20:13:20,7.1269894
10220,WM_27207,2019-06-16 04:03:20,4.784043
10221,WM_15964,2019-03-05 12:53:20,8.814054
10222,WM_34058,2019-08-06 23:03:20,6.3730426
10223,WM_31707,2019-07-18 17:13:20,4.3345203
10224,WM_20526,2019-04-26 08:33:20,4.258351
10225,WM_34364,2019-08-09 03:33:20,4.3236203
10226,WM_31346,2019-07-16 03:23:20,5.799203
10227,WM_16226,2019-03-07 11:23:20,9.026859
10228,WM_17618,2019-03-20 23:13:20,3.9351766
10229,WM_36426,2019-08-24 03:23:20,4.8526273
10230,WM_31499,2019-07-17 05:33:20,4.412678
10231,WM_18445,2019-03-27 04:43:20,3.8342812
10232,WM_3208,2018-11-27 09:43:20,7.4434333
10233,WM_33782,2019-08-05 00:03:20,7.1293645
10234,WM_38427,2019-09-09 01:53:20,7.3985868
10235,WM_10943,2019-01-24 21:03:20,9.576741
10236,WM_35911,2019-08-20 12:53:20,5.7832675
10237,WM_30345,2019-07-08 23:43:20,6.515472
10238,WM_9231,2019-01-12 04:33:20,2.2137692
10239,WM_20957,2019-04-29 10:53:20,2.5244403
10240,WM_27066,2019-06-15 04:03:20,3.8358319
10241,WM_28407,2019-06-24 23:33:20,5.746535
10242,WM_19693,2019-04-15 18:53:20,2.8442829
10243,WM_15700,2019-03-01 23:53:20,6.7674193
10244,WM_18371,2019-03-26 16:23:20,3.0203042
10245,WM_39103,2019-09-14 06:53:20,5.152243
10246,WM_31845,2019-07-19 16:33:20,4.906698
10247,WM_6012,2018-12-19 23:43:20,10.162413
10248,WM_13605,2019-02-14 03:23:20,6.573408
10249,WM_558,2018-11-02 03:53:20,3.9210057
10250,WM_14282,2019-02-19 04:13:20,10.136703
10251,WM_13506,2019-02-13 10:13:20,6.9589977
10252,WM_39256,2019-09-15 08:23:20,5.1286964
10253,WM_2854,2018-11-24 19:43:20,4.83946
10254,WM_1540,2018-11-12 02:33:20,3.6853142
10255,WM_5464,2018-12-16 00:33:20,8.556379
10256,WM_23333,2019-05-16 23:33:20,4.690301
10257,WM_36610,2019-08-25 10:13:20,2.1590288
10258,WM_34780,2019-08-12 02:23:20,5.8803105
10259,WM_24946,2019-05-29 07:53:20,4.364647
10260,WM_20672,2019-04-27 11:23:20,3.8383112
10261,WM_19782,2019-04-17 03:03:20,4.2514825
10262,WM_29244,2019-07-01 01:53:20,4.6232376
10263,WM_12394,2019-02-05 08:23:20,6.196511
10264,WM_26583,2019-06-11 13:13:20,4.2701483
10265,WM_34176,2019-08-07 19:23:20,4.9532633
10266,WM_11789,2019-02-01 02:13:20,7.4660354
10267,WM_1160,2018-11-09 02:13:20,2.213296
10268,WM_35500,2019-08-17 16:13:20,3.9390845
10269,WM_18770,2019-03-31 13:03:20,2.0300527
10270,WM_20920,2019-04-29 04:43:20,2.3587806
10271,WM_29887,2019-07-05 15:23:20,3.6556911
10272,WM_31233,2019-07-15 08:03:20,4.7028694
10273,WM_33825,2019-08-05 07:43:20,4.588429
10274,WM_10278,2019-01-19 20:33:20,8.89367
10275,WM_31733,2019-07-18 21:33:20,7.703807
10276,WM_40080,2019-09-21 20:13:20,7.546957
10277,WM_31573,2019-07-17 17:53:20,4.6892133
10278,WM_10154,2019-01-18 23:33:20,6.951314
10279,WM_4343,2018-12-05 21:03:20,8.012949
10280,WM_22454,2019-05-10 18:43:20,3.0358915
10281,WM_14479,2019-02-20 17:23:20,5.5328937
10282,WM_15862,2019-03-04 18:23:20,6.723806
10283,WM_6741,2018-12-25 12:53:20,9.503427
10284,WM_29452,2019-07-02 13:23:20,3.6761577
10285,WM_57,2018-10-29 06:33:20,9.275597
10286,WM_24240,2019-05-23 07:43:20,4.6822457
10287,WM_20504,2019-04-26 04:53:20,5.6127596
10288,WM_39728,2019-09-18 15:23:20,3.705252
10289,WM_12127,2019-02-03 11:23:20,9.214664
10290,WM_33986,2019-08-06 11:03:20,4.2175236
10291,WM_5258,2018-12-12 16:33:20,8.168834
10292,WM_30996,2019-07-13 15:53:20,4.4220395
10293,WM_19383,2019-04-07 15:33:20,3.617654
10294,WM_31827,2019-07-19 13:33:20,4.562442
10295,WM_35409,2019-08-17 01:03:20,4.6710773
10296,WM_22544,2019-05-11 09:43:20,3.3156438
10297,WM_18922,2019-04-03 23:03:20,2.506304
10298,WM_18117,2019-03-24 18:03:20,2.9703026
10299,WM_18536,2019-03-27 20:03:20,1.1584028
10300,WM_5162,2018-12-11 21:03:20,8.100399
10301,WM_23704,2019-05-19 14:13:20,4.83471
10302,WM_14665,2019-02-22 01:03:20,8.981314
10303,WM_18225,2019-03-25 14:23:20,1.1434863
10304,WM_148,2018-10-29 21:43:20,4.9599705
10305,WM_15702,2019-03-02 00:13:20,7.1078687
10306,WM_33609,2019-08-03 18:43:20,6.5723095
10307,WM_4245,2018-12-05 04:33:20,8.160731
10308,WM_4185,2018-12-04 18:33:20,9.64847
10309,WM_2322,2018-11-17 16:03:20,4.4352193
10310,WM_10077,2019-01-18 10:03:20,9.841608
10311,WM_3527,2018-11-29 16:13:20,2.2087228
10312,WM_2363,2018-11-17 22:53:20,3.1745412
10313,WM_21831,2019-05-06 07:13:20,4.505243
10314,WM_36982,2019-08-28 00:43:20,4.19237
10315,WM_15383,2019-02-27 18:43:20,10.773002
10316,WM_6228,2018-12-21 16:03:20,9.686837
10317,WM_22542,2019-05-11 09:23:20,1.5667019
10318,WM_36737,2019-08-26 07:33:20,5.9892197
10319,WM_38963,2019-09-12 23:43:20,5.47801
10320,WM_31109,2019-07-14 11:23:20,4.033019
10321,WM_26675,2019-06-12 06:03:20,3.3569732
10322,WM_7080,2018-12-27 23:23:20,10.223295
10323,WM_26007,2019-06-07 07:23:20,4.417607
10324,WM_2556,2018-11-22 16:43:20,4.516451
10325,WM_33375,2019-08-02 02:53:20,3.5987017
10326,WM_29861,2019-07-05 11:03:20,3.8983977
10327,WM_10041,2019-01-18 03:53:20,6.022647
10328,WM_37540,2019-09-02 22:03:20,7.6451306
10329,WM_1963,2018-11-15 03:13:20,6.828486
10330,WM_21223,2019-05-01 07:23:20,2.15433
10331,WM_30847,2019-07-12 14:43:20,6.985118
10332,WM_27292,2019-06-16 18:33:20,4.6569686
10333,WM_29742,2019-07-04 14:33:20,4.8967543
10334,WM_35860,2019-08-20 04:23:20,5.5560565
10335,WM_7766,2019-01-01 18:43:20,10.593653
10336,WM_13824,2019-02-15 20:13:20,8.145354
10337,WM_9525,2019-01-14 06:33:20,5.9320245
10338,WM_20046,2019-04-19 20:03:20,3.7226622
10339,WM_900,2018-11-07 00:13:20,6.060045
10340,WM_21088,2019-04-30 08:43:20,0.81361187
10341,WM_2774,2018-11-24 06:23:20,6.628688
10342,WM_37709,2019-09-04 02:13:20,3.9314818
10343,WM_2959,2018-11-25 14:53:20,6.3196507
10344,WM_15842,2019-03-04 15:03:20,7.290647
10345,WM_30323,2019-07-08 19:53:20,6.261439
10346,WM_29560,2019-07-03 07:33:20,3.6214907
10347,WM_34125,2019-08-07 10:53:20,2.5826201
10348,WM_29341,2019-07-01 18:23:20,4.730901
10349,WM_7260,2018-12-29 05:23:20,8.270511
10350,WM_9135,2019-01-11 12:23:20,5.604933
10351,WM_31897,2019-07-20 01:13:20,4.5449595
10352,WM_36551,2019-08-25 00:23:20,7.922061
10353,WM_12586,2019-02-06 16:53:20,8.396857
10354,WM_24523,2019-05-25 10:33:20,4.7445097
10355,WM_13617,2019-02-14 05:23:20,4.558001
10356,WM_32518,2019-07-26 13:53:20,4.0853095
10357,WM_18306,2019-03-26 05:33:20,4.6031094
10358,WM_16271,2019-03-07 18:53:20,8.305976
10359,WM_1477,2018-11-11 14:53:20,1.2401075
10360,WM_9579,2019-01-14 16:23:20,7.338983
10361,WM_33339,2019-08-01 20:43:20,5.0802584
10362,WM_34886,2019-08-12 20:03:20,5.6823697
10363,WM_10557,2019-01-22 02:03:20,9.02052
10364,WM_35746,2019-08-19 09:13:20,4.5453725
10365,WM_11698,2019-01-31 10:23:20,8.8793745
10366,WM_31540,2019-07-17 12:23:20,4.1685157
10367,WM_20191,2019-04-22 15:13:20,5.067216
10368,WM_16258,2019-03-07 16:43:20,7.6833415
10369,WM_14655,2019-02-21 23:23:20,10.249266
10370,WM_4161,2018-12-04 12:43:20,9.113105
10371,WM_22963,2019-05-14 09:43:20,4.7867107
10372,WM_40199,2019-09-22 16:03:20,7.2298183
10373,WM_5680,2018-12-17 14:43:20,4.346902
10374,WM_17058,2019-03-15 07:43:20,6.019966
10375,WM_1061,2018-11-08 08:13:20,3.0082917
10376,WM_2145,2018-11-16 10:23:20,5.881591
10377,WM_11228,2019-01-26 21:03:20,9.292451
10378,WM_10284,2019-01-19 21:33:20,9.890961
10379,WM_39671,2019-09-18 05:53:20,4.3682475
10380,WM_9935,2019-01-17 07:23:20,9.531267
10381,WM_6309,2018-12-22 05:33:20,5.6657434
10382,WM_37477,2019-09-02 11:33:20,4.2794476
10383,WM_23202,2019-05-16 01:43:20,4.063055
10384,WM_1824,2018-11-14 03:33:20,4.717675
10385,WM_3485,2018-11-29 08:23:20,0.92254734
10386,WM_35530,2019-08-17 21:13:20,6.288006
10387,WM_9435,2019-01-13 14:43:20,4.8270974
10388,WM_32390,2019-07-23 14:03:20,2.3339357
10389,WM_36646,2019-08-25 16:23:20,-0.036515452
10390,WM_33665,2019-08-04 04:13:20,5.359717
10391,WM_31814,2019-07-19 11:23:20,2.8022988
10392,WM_6087,2018-12-20 12:13:20,9.244847
10393,WM_9441,2019-01-13 15:43:20,5.5236573
10394,WM_25945,2019-06-06 20:23:20,4.7422833
10395,WM_23783,2019-05-20 03:23:20,4.223052
10396,WM_1990,2018-11-15 08:13:20,4.999102
10397,WM_21896,2019-05-06 18:03:20,4.537767
10398,WM_26544,2019-06-11 06:33:20,2.7396214
10399,WM_24553,2019-05-25 15:33:20,4.9333477
10400,WM_38323,2019-09-08 08:33:20,4.2452803
10401,WM_1281,2018-11-10 05:33:20,4.8131413
10402,WM_39975,2019-09-21 02:43:20,7.0228558
10403,WM_6509,2018-12-23 21:23:20,9.366669
10404,WM_15476,2019-02-28 10:13:20,9.165712
10405,WM_5580,2018-12-16 21:03:20,4.458061
10406,WM_31091,2019-07-14 08:23:20,4.364396
10407,WM_38941,2019-09-12 20:03:20,8.211499
10408,WM_13574,2019-02-13 21:33:20,5.2809653
10409,WM_12280,2019-02-04 13:23:20,7.6371765
10410,WM_39786,2019-09-19 01:03:20,3.8569744
10411,WM_2933,2018-11-25 10:33:20,5.5842752
10412,WM_40256,2019-09-23 01:33:20,5.9639597
10413,WM_26124,2019-06-08 07:03:20,3.5491016
10414,WM_39683,2019-09-18 07:53:20,5.662242
10415,WM_40252,2019-09-23 00:53:20,5.774261
10416,WM_7641,2018-12-31 21:13:20,9.27001
10417,WM_33058,2019-07-30 20:43:20,5.589555
10418,WM_24792,2019-05-28 03:23:20,4.477757
10419,WM_4767,2018-12-09 00:33:20,8.786018
10420,WM_34660,2019-08-11 05:53:20,4.7607245
10421,WM_16400,2019-03-08 17:13:20,4.5428705
10422,WM_10325,2019-01-20 04:33:20,8.982842
10423,WM_36951,2019-08-27 19:33:20,3.5723236
10424,WM_9313,2019-01-12 18:13:20,1.4018775
10425,WM_24701,2019-05-27 11:33:20,4.505052
10426,WM_27629,2019-06-19 05:43:20,4.4627953
10427,WM_34433,2019-08-09 15:13:20,3.415247
10428,WM_5735,2018-12-17 23:53:20,4.064985
10429,WM_21291,2019-05-01 18:43:20,1.3122565
10430,WM_16669,2019-03-12 08:53:20,3.9245727
10431,WM_38818,2019-09-11 23:33:20,6.7384014
10432,WM_3316,2018-11-28 04:03:20,6.060384
10433,WM_12162,2019-02-03 17:23:20,10.098498
10434,WM_6338,2018-12-22 10:23:20,8.878953
10435,WM_3534,2018-11-29 17:23:20,2.9025438
10436,WM_16380,2019-03-08 13:53:20,5.272478
10437,WM_5288,2018-12-14 18:33:20,4.2226915
10438,WM_23209,2019-05-16 02:53:20,4.3658442
10439,WM_6655,2018-12-24 22:33:20,9.64845
10440,WM_6998,2018-12-27 08:23:20,6.599423
10441,WM_32591,2019-07-27 02:03:20,6.020682
10442,WM_22416,2019-05-10 10:23:20,3.7871249
10443,WM_3551,2018-11-29 20:13:20,2.6909785
10444,WM_39031,2019-09-13 18:53:20,4.15846
10445,WM_5093,2018-12-11 09:33:20,6.8966265
10446,WM_6922,2018-12-26 19:43:20,9.524616
10447,WM_24732,2019-05-27 16:43:20,5.12898
10448,WM_22850,2019-05-13 14:43:20,5.9449534
10449,WM_28536,2019-06-25 21:53:20,4.1982946
10450,WM_31955,2019-07-20 11:43:20,2.251268
10451,WM_36997,2019-08-28 03:13:20,1.7545868
10452,WM_8983,2019-01-10 10:43:20,4.2315383
10453,WM_6254,2018-12-21 20:23:20,10.223336
10454,WM_17653,2019-03-21 05:03:20,3.2072423
10455,WM_36003,2019-08-21 04:13:20,5.211062
10456,WM_21282,2019-05-01 17:13:20,1.9490832
10457,WM_36644,2019-08-25 16:03:20,1.4931957
10458,WM_34949,2019-08-13 06:33:20,2.672418
10459,WM_29853,2019-07-05 09:43:20,4.536011
10460,WM_12801,2019-02-08 05:33:20,6.9704366
10461,WM_34950,2019-08-13 06:43:20,2.6523452
10462,WM_2221,2018-11-16 23:03:20,4.2535295
10463,WM_28841,2019-06-28 03:43:20,4.3576746
10464,WM_13460,2019-02-13 02:23:20,6.28589
10465,WM_21772,2019-05-05 21:13:20,3.976166
10466,WM_10493,2019-01-21 08:43:20,7.901785
10467,WM_22144,2019-05-08 11:23:20,4.510954
10468,WM_4328,2018-12-05 18:33:20,9.092993
10469,WM_36417,2019-08-24 01:53:20,5.8132305
10470,WM_31013,2019-07-13 18:43:20,4.357972
10471,WM_10905,2019-01-24 14:43:20,9.546998
10472,WM_12448,2019-02-05 17:43:20,7.6200066
10473,WM_27463,2019-06-18 00:43:20,4.86231
10474,WM_1329,2018-11-10 13:33:20,2.1344128
10475,WM_33057,2019-07-30 20:33:20,5.8059983
10476,WM_32494,2019-07-26 09:53:20,4.146274
10477,WM_17505,2019-03-20 04:13:20,6.4608583
10478,WM_7203,2018-12-28 19:53:20,9.606026
10479,WM_26837,2019-06-13 10:13:20,2.2651172
10480,WM_21274,2019-05-01 15:53:20,1.971763
10481,WM_14834,2019-02-23 12:13:20,5.593894
10482,WM_34946,2019-08-13 06:03:20,3.3204007
10483,WM_22668,2019-05-12 06:23:20,5.783018
10484,WM_1093,2018-11-08 13:53:20,3.1619709
10485,WM_19449,2019-04-08 02:53:20,3.9302788
10486,WM_4195,2018-12-04 20:13:20,9.405727
10487,WM_18074,2019-03-24 10:53:20,3.700449
10488,WM_14214,2019-02-18 16:53:20,6.5296164
10489,WM_24384,2019-05-24 08:53:20,4.4383764
10490,WM_35103,2019-08-14 08:13:20,4.115756
10491,WM_13749,2019-02-15 07:23:20,8.762526
10492,WM_24808,2019-05-28 06:03:20,4.1343026
10493,WM_2812,2018-11-24 12:43:20,5.8441887
10494,WM_27367,2019-06-17 08:23:20,3.8168378
10495,WM_12998,2019-02-09 15:23:20,3.9198365
10496,WM_22147,2019-05-08 11:53:20,4.6525483
10497,WM_16325,2019-03-08 03:53:20,5.1210833
10498,WM_34054,2019-08-06 22:23:20,5.2213726
10499,WM_4713,2018-12-08 14:23:20,6.8997593
10500,WM_8762,2019-01-08 20:53:20,4.584897
10501,WM_29296,2019-07-01 10:43:20,4.6438065
10502,WM_9207,2019-01-12 00:23:20,4.5064898
10503,WM_36292,2019-08-23 04:33:20,4.116491
10504,WM_32764,2019-07-28 18:03:20,5.518021
10505,WM_35994,2019-08-21 02:43:20,5.1193795
10506,WM_5442,2018-12-15 20:53:20,5.564406
10507,WM_1109,2018-11-08 16:33:20,0.71119344
10508,WM_12919,2019-02-09 01:43:20,6.1822114
10509,WM_9758,2019-01-16 00:13:20,9.325065
10510,WM_13095,2019-02-10 09:33:20,4.120955
10511,WM_18562,2019-03-28 00:23:20,3.48114
10512,WM_15598,2019-03-01 06:33:20,7.2454267
10513,WM_1051,2018-11-08 06:33:20,2.4637988
10514,WM_17327,2019-03-18 20:53:20,6.5919623
10515,WM_33975,2019-08-06 09:13:20,4.418135
10516,WM_21516,2019-05-04 02:23:20,4.0498405
10517,WM_32762,2019-07-28 17:43:20,5.8945265
10518,WM_21587,2019-05-04 14:13:20,2.2670689
10519,WM_15490,2019-02-28 12:33:20,7.0302877
10520,WM_14635,2019-02-21 20:03:20,9.486303
10521,WM_316,2018-10-31 10:13:20,9.973549
10522,WM_26408,2019-06-10 07:43:20,3.9624093
10523,WM_25536,2019-06-03 02:53:20,3.4995642
10524,WM_12450,2019-02-05 18:03:20,8.206577
10525,WM_9891,2019-01-17 00:03:20,8.1099615
10526,WM_30013,2019-07-06 13:23:20,5.585932
10527,WM_21969,2019-05-07 06:13:20,4.519522
10528,WM_28431,2019-06-25 03:43:20,4.3520875
10529,WM_32337,2019-07-23 05:13:20,6.377922
10530,WM_26301,2019-06-09 13:23:20,3.675933
10531,WM_20927,2019-04-29 05:53:20,2.857156
10532,WM_15496,2019-02-28 13:33:20,9.555362
10533,WM_7486,2018-12-30 19:13:20,10.886566
10534,WM_38947,2019-09-12 21:03:20,4.1994977
10535,WM_4436,2018-12-06 15:13:20,8.8749485
10536,WM_39153,2019-09-14 15:13:20,2.768162
10537,WM_38570,2019-09-10 06:03:20,3.9320538
10538,WM_1011,2018-11-07 23:23:20,5.476222
10539,WM_24158,2019-05-22 18:03:20,4.730921
10540,WM_37772,2019-09-04 12:43:20,2.143321
10541,WM_34709,2019-08-11 14:13:20,4.4438825
10542,WM_27472,2019-06-18 02:13:20,5.081608
10543,WM_26711,2019-06-12 12:03:20,4.357466
10544,WM_23249,2019-05-16 09:33:20,4.8186913
10545,WM_23689,2019-05-19 11:43:20,4.8492618
10546,WM_16225,2019-03-07 11:13:20,9.150259
10547,WM_11390,2019-01-29 06:13:20,8.798936
10548,WM_6274,2018-12-21 23:43:20,7.915521
10549,WM_13264,2019-02-11 15:33:20,6.7809215
10550,WM_21253,2019-05-01 12:23:20,2.3814023
10551,WM_13661,2019-02-14 12:53:20,6.6532245
10552,WM_5460,2018-12-15 23:53:20,7.9714565
10553,WM_387,2018-10-31 22:13:20,5.8903847
10554,WM_16791,2019-03-13 08:03:20,2.0539756
10555,WM_38979,2019-09-13 10:13:20,2.0849555
10556,WM_4314,2018-12-05 16:13:20,6.179422
10557,WM_24573,2019-05-25 18:53:20,5.517324
10558,WM_14293,2019-02-19 06:03:20,4.8409133
10559,WM_18089,2019-03-24 13:23:20,3.5178196
10560,WM_9638,2019-01-15 02:13:20,8.249655
10561,WM_26962,2019-06-14 10:13:20,3.8827543
10562,WM_30550,2019-07-10 11:43:20,3.6244967
10563,WM_35312,2019-08-15 19:13:20,5.306693
10564,WM_39261,2019-09-15 09:13:20,4.9566126
10565,WM_19589,2019-04-15 00:13:20,3.756889
10566,WM_6653,2018-12-24 22:13:20,10.435649
10567,WM_18497,2019-03-27 13:23:20,0.5921151
10568,WM_33419,2019-08-02 10:13:20,5.0688367
10569,WM_37365,2019-09-01 16:53:20,4.052884
10570,WM_12887,2019-02-08 20:13:20,6.128505
10571,WM_20472,2019-04-25 23:33:20,5.397273
10572,WM_27317,2019-06-16 23:13:20,4.503934
10573,WM_35389,2019-08-16 21:43:20,7.7029104
10574,WM_37910,2019-09-05 11:43:20,3.967232
10575,WM_6900,2018-12-26 16:03:20,10.025773
10576,WM_38045,2019-09-06 10:13:20,2.207671
10577,WM_11668,2019-01-31 05:03:20,6.906466
10578,WM_22698,2019-05-12 11:23:20,3.6429389
10579,WM_17800,2019-03-22 06:23:20,6.254695
10580,WM_28856,2019-06-28 06:13:20,4.319451
10581,WM_5744,2018-12-18 01:33:20,8.656804
10582,WM_9936,2019-01-17 07:33:20,7.790196
10583,WM_26646,2019-06-12 00:23:20,4.6141343
10584,WM_39773,2019-09-18 22:53:20,8.436581
10585,WM_506,2018-11-01 18:53:20,2.0460224
10586,WM_19381,2019-04-07 15:13:20,4.092143
10587,WM_28888,2019-06-28 11:33:20,2.018503
10588,WM_428,2018-11-01 05:03:20,6.3161626
10589,WM_17583,2019-03-20 17:13:20,2.5994904
10590,WM_3365,2018-11-28 12:23:20,4.601718
10591,WM_23471,2019-05-17 22:33:20,4.675061
10592,WM_27128,2019-06-15 14:43:20,3.4447274
10593,WM_32150,2019-07-21 21:33:20,6.536533
10594,WM_18313,2019-03-26 06:43:20,3.325148
10595,WM_24847,2019-05-28 12:43:20,4.6766396
10596,WM_4176,2018-12-04 15:13:20,7.672582
10597,WM_37615,2019-09-03 10:33:20,5.437021
10598,WM_5286,2018-12-14 18:13:20,5.3376603
10599,WM_750,2018-11-05 20:33:20,1.911906
10600,WM_31837,2019-07-19 15:13:20,4.3232718
10601,WM_2545,2018-11-22 14:53:20,3.2214913
10602,WM_4904,2018-12-10 00:53:20,8.688523
10603,WM_28777,2019-06-27 15:13:20,1.7689602
10604,WM_5523,2018-12-16 11:33:20,5.3225927
10605,WM_23771,2019-05-20 01:23:20,5.252342
10606,WM_11476,2019-01-29 20:43:20,9.564922
10607,WM_40179,2019-09-22 12:43:20,4.845555
10608,WM_37654,2019-09-03 17:03:20,2.628813
10609,WM_36195,2019-08-22 12:23:20,4.271157
10610,WM_14111,2019-02-17 22:13:20,8.228738
10611,WM_18215,2019-03-25 12:13:20,5.79974
10612,WM_23312,2019-05-16 20:03:20,4.8028426
10613,WM_2460,2018-11-21 23:33:20,4.8313727
10614,WM_15406,2019-02-27 22:33:20,6.694252
10615,WM_38882,2019-09-12 10:13:20,4.718856
10616,WM_27386,2019-06-17 11:33:20,4.616821
10617,WM_28718,2019-06-27 05:13:20,5.501112
10618,WM_13922,2019-02-16 13:13:20,9.099246
10619,WM_30938,2019-07-13 06:13:20,4.831295
10620,WM_24921,2019-05-29 03:43:20,3.7654362
10621,WM_5730,2018-12-17 23:03:20,5.2214265
10622,WM_27542,2019-06-18 14:23:20,4.340425
10623,WM_19529,2019-04-08 17:33:20,5.4703035
10624,WM_38830,2019-09-12 01:33:20,6.478798
10625,WM_15134,2019-02-26 00:23:20,9.113015
10626,WM_4313,2018-12-05 16:03:20,6.992961
10627,WM_2892,2018-11-25 02:03:20,8.240479
10628,WM_35129,2019-08-14 12:33:20,5.9145784
10629,WM_4667,2018-12-08 06:43:20,9.260099
10630,WM_6842,2018-12-26 05:43:20,6.25667
10631,WM_32477,2019-07-24 04:43:20,2.9153507
10632,WM_24534,2019-05-25 12:23:20,3.8414438
10633,WM_19994,2019-04-19 11:23:20,3.5377574
10634,WM_10584,2019-01-22 07:03:20,5.1060038
10635,WM_24872,2019-05-28 17:13:20,5.38295
